timestamp_sent,field,channel,reading
1668546462.654073,D,Z,-0.89263916015625
1668546462.655065,D,X,0.00885009765625
1668546462.655065,D,Y,-0.01190185546875
1668546462.655065,D,Z,-0.8795166015625
1668546462.651765,A,X,-0.020751953125
1668546462.651765,A,Y,0.0384521484375
1668546462.651765,A,Z,-0.95977783203125
1668546462.652765,A,X,-0.01617431640625
1668546462.652765,A,Y,0.04730224609375
1668546462.652765,A,Z,-0.97259521484375
1668546462.653765,A,X,-0.018310546875
1668546462.653765,A,Y,0.054931640625
1668546462.653765,A,Z,-0.99609375
1668546462.654765,A,X,-0.02593994140625
1668546462.654765,A,Y,0.0689697265625
1668546462.654765,A,Z,-1.01318359375
1668546462.655765,A,X,-0.030517578125
1668546462.655765,A,Y,0.09552001953125
1668546462.655765,A,Z,-1.0699462890625
1668546462.656765,A,X,-0.00579833984375
1668546462.656765,A,Y,0.08636474609375
1668546462.656765,A,Z,-1.1248779296875
1668546462.657765,A,X,0.03662109375
1668546462.657765,A,Y,0.06500244140625
1668546462.657765,A,Z,-1.17645263671875
1668546462.653906,B,X,0.023193359375
1668546462.653906,B,Y,0.0677490234375
1668546462.653906,B,Z,-0.9039306640625
1668546462.654904,B,X,0.02777099609375
1668546462.654904,B,Y,0.08453369140625
1668546462.654904,B,Z,-0.9051513671875
1668546462.655902,B,X,0.032958984375
1668546462.655902,B,Y,0.1068115234375
1668546462.655902,B,Z,-0.91827392578125
1668546462.6569,B,X,0.0372314453125
1668546462.6569,B,Y,0.10101318359375
1668546462.6569,B,Z,-0.9161376953125
1668546462.657898,B,X,0.048828125
1668546462.657898,B,Y,0.0811767578125
1668546462.657898,B,Z,-0.91949462890625
1668546462.658896,B,X,0.0640869140625
1668546462.658896,B,Y,0.0701904296875
1668546462.658896,B,Z,-0.9423828125
1668546462.659894,B,X,0.08026123046875
1668546462.659894,B,Y,0.07293701171875
1668546462.659894,B,Z,-0.95672607421875
1668546462.656065,D,X,0.020751953125
1668546462.656065,D,Y,-0.01983642578125
1668546462.656065,D,Z,-0.848388671875
1668546462.657057,D,X,0.0482177734375
1668546462.657057,D,Y,-0.023193359375
1668546462.657057,D,Z,-0.8074951171875
1668546462.658049,D,X,0.0701904296875
1668546462.658049,D,Y,-0.0311279296875
1668546462.658049,D,Z,-0.76263427734375
1668546462.659041,D,X,0.086669921875
1668546462.659041,D,Y,-0.047607421875
1668546462.659041,D,Z,-0.72967529296875
1668546462.660033,D,X,0.0848388671875
1668546462.660033,D,Y,-0.0689697265625
1668546462.660033,D,Z,-0.70159912109375
1668546462.661025,D,X,0.08148193359375
1668546462.661025,D,Y,-0.09307861328125
1668546462.661025,D,Z,-0.673828125
1668546462.662017,D,X,0.0872802734375
1668546462.662017,D,Y,-0.107421875
1668546462.662017,D,Z,-0.61065673828125
1668546462.658767,A,X,0.07965087890625
1668546462.658767,A,Y,0.04547119140625
1668546462.658767,A,Z,-1.22589111328125
1668546462.659767,A,X,0.10772705078125
1668546462.659767,A,Y,0.0433349609375
1668546462.659767,A,Z,-1.2518310546875
1668546462.660767,A,X,0.1068115234375
1668546462.660767,A,Y,0.05462646484375
1668546462.660767,A,Z,-1.26068115234375
1668546462.661767,A,X,0.11932373046875
1668546462.661767,A,Y,0.07476806640625
1668546462.661767,A,Z,-1.28173828125
1668546462.662767,A,X,0.123291015625
1668546462.662767,A,Y,0.09979248046875
1668546462.662767,A,Z,-1.29425048828125
1668546462.663767,A,X,0.11688232421875
1668546462.663767,A,Y,0.1263427734375
1668546462.663767,A,Z,-1.3250732421875
1668546462.664767,A,X,0.07720947265625
1668546462.664767,A,Y,0.113525390625
1668546462.664767,A,Z,-1.2542724609375
1668546462.660889,B,X,0.10345458984375
1668546462.660889,B,Y,0.08544921875
1668546462.660889,B,Z,-0.963134765625
1668546462.661887,B,X,0.1251220703125
1668546462.661887,B,Y,0.10345458984375
1668546462.661887,B,Z,-0.93597412109375
1668546462.662885,B,X,0.14312744140625
1668546462.662885,B,Y,0.130615234375
1668546462.662885,B,Z,-0.9210205078125
1668546462.663883,B,X,0.14739990234375
1668546462.663883,B,Y,0.1556396484375
1668546462.663883,B,Z,-0.921630859375
1668546462.664881,B,X,0.09979248046875
1668546462.664881,B,Y,0.1263427734375
1668546462.664881,B,Z,-0.98663330078125
1668546462.665879,B,X,0.00823974609375
1668546462.665879,B,Y,0.07965087890625
1668546462.665879,B,Z,-1.01165771484375
1668546462.666877,B,X,-0.07537841796875
1668546462.666877,B,Y,0.02288818359375
1668546462.666877,B,Z,-0.93658447265625
1668546462.66301,D,X,0.09185791015625
1668546462.66301,D,Y,-0.11688232421875
1668546462.66301,D,Z,-0.58837890625
1668546462.664002,D,X,0.09613037109375
1668546462.664002,D,Y,-0.11444091796875
1668546462.664002,D,Z,-0.5950927734375
1668546462.664994,D,X,0.07659912109375
1668546462.664994,D,Y,-0.06072998046875
1668546462.664994,D,Z,-0.8392333984375
1668546462.665986,D,X,0.04852294921875
1668546462.665986,D,Y,0.0152587890625
1668546462.665986,D,Z,-1.12823486328125
1668546462.666978,D,X,-0.01129150390625
1668546462.666978,D,Y,0.08819580078125
1668546462.666978,D,Z,-1.2982177734375
1668546462.66797,D,X,-0.07110595703125
1668546462.66797,D,Y,0.14190673828125
1668546462.66797,D,Z,-1.4532470703125
1668546462.668962,D,X,-0.13397216796875
1668546462.668962,D,Y,0.18707275390625
1668546462.668962,D,Z,-1.54083251953125
1668546462.665772,A,X,-0.0006103515625
1668546462.665772,A,Y,0.0653076171875
1668546462.665772,A,Z,-1.0260009765625
1668546462.666772,A,X,-0.0787353515625
1668546462.666772,A,Y,0.02166748046875
1668546462.666772,A,Z,-0.699462890625
1668546462.667772,A,X,-0.13702392578125
1668546462.667772,A,Y,-0.0128173828125
1668546462.667772,A,Z,-0.57891845703125
1668546462.668772,A,X,-0.24139404296875
1668546462.668772,A,Y,-0.0726318359375
1668546462.668772,A,Z,-0.48614501953125
1668546462.669772,A,X,-0.27618408203125
1668546462.669772,A,Y,-0.0775146484375
1668546462.669772,A,Z,-0.3289794921875
1668546462.670772,A,X,-0.279541015625
1668546462.670772,A,Y,-0.09002685546875
1668546462.670772,A,Z,-0.2923583984375
1668546462.671772,A,X,-0.289306640625
1668546462.671772,A,Y,-0.1312255859375
1668546462.671772,A,Z,-0.352783203125
1668546462.667877,B,X,-0.13031005859375
1668546462.667877,B,Y,-0.03265380859375
1668546462.667877,B,Z,-0.96099853515625
1668546462.668875,B,X,-0.17822265625
1668546462.668875,B,Y,-0.086669921875
1668546462.668875,B,Z,-0.91400146484375
1668546462.669873,B,X,-0.18524169921875
1668546462.669873,B,Y,-0.098876953125
1668546462.669873,B,Z,-0.78582763671875
1668546462.670871,B,X,-0.146484375
1668546462.670871,B,Y,-0.11566162109375
1668546462.670871,B,Z,-0.74798583984375
1668546462.671869,B,X,-0.12603759765625
1668546462.671869,B,Y,-0.150146484375
1668546462.671869,B,Z,-0.7110595703125
1668546462.672867,B,X,-0.13031005859375
1668546462.672867,B,Y,-0.146484375
1668546462.672867,B,Z,-0.66802978515625
1668546462.673865,B,X,-0.1141357421875
1668546462.673865,B,Y,-0.13824462890625
1668546462.673865,B,Z,-0.6494140625
1668546462.669956,D,X,-0.19744873046875
1668546462.669956,D,Y,0.189208984375
1668546462.669956,D,Z,-1.41021728515625
1668546462.670948,D,X,-0.26611328125
1668546462.670948,D,Y,0.1458740234375
1668546462.670948,D,Z,-1.224365234375
1668546462.67194,D,X,-0.28564453125
1668546462.67194,D,Y,0.146484375
1668546462.67194,D,Z,-1.1572265625
1668546462.672932,D,X,-0.218505859375
1668546462.672932,D,Y,0.1446533203125
1668546462.672932,D,Z,-1.06597900390625
1668546462.673924,D,X,-0.140380859375
1668546462.673924,D,Y,0.13214111328125
1668546462.673924,D,Z,-0.914306640625
1668546462.674916,D,X,-0.04913330078125
1668546462.674916,D,Y,0.111083984375
1668546462.674916,D,Z,-0.87249755859375
1668546462.675908,D,X,0.01617431640625
1668546462.675908,D,Y,0.07354736328125
1668546462.675908,D,Z,-0.90362548828125
1668546462.672771,A,X,-0.2398681640625
1668546462.672771,A,Y,-0.14068603515625
1668546462.672771,A,Z,-0.40985107421875
1668546462.673771,A,X,-0.1385498046875
1668546462.673771,A,Y,-0.1220703125
1668546462.673771,A,Z,-0.45745849609375
1668546462.674771,A,X,-0.0604248046875
1668546462.674771,A,Y,-0.1055908203125
1668546462.674771,A,Z,-0.60638427734375
1668546462.675771,A,X,-0.01922607421875
1668546462.675771,A,Y,-0.07049560546875
1668546462.675771,A,Z,-0.78033447265625
1668546462.676771,A,X,0.037841796875
1668546462.676771,A,Y,0.01495361328125
1668546462.676771,A,Z,-0.9039306640625
1668546462.677771,A,X,0.03692626953125
1668546462.677771,A,Y,0.09979248046875
1668546462.677771,A,Z,-1.04766845703125
1668546462.678771,A,X,0.03021240234375
1668546462.678771,A,Y,0.159912109375
1668546462.678771,A,Z,-1.202392578125
1668546462.674858,B,X,-0.1007080078125
1668546462.674858,B,Y,-0.1019287109375
1668546462.674858,B,Z,-0.679931640625
1668546462.675856,B,X,-0.05767822265625
1668546462.675856,B,Y,-0.04730224609375
1668546462.675856,B,Z,-0.76873779296875
1668546462.676854,B,X,0.00030517578125
1668546462.676854,B,Y,0.02838134765625
1668546462.676854,B,Z,-0.87677001953125
1668546462.677852,B,X,0.062255859375
1668546462.677852,B,Y,0.11932373046875
1668546462.677852,B,Z,-0.9552001953125
1668546462.67885,B,X,0.11444091796875
1668546462.67885,B,Y,0.19012451171875
1668546462.67885,B,Z,-1.02691650390625
1668546462.679848,B,X,0.14434814453125
1668546462.679848,B,Y,0.23040771484375
1668546462.679848,B,Z,-1.07513427734375
1668546462.680846,B,X,0.14984130859375
1668546462.680846,B,Y,0.234375
1668546462.680846,B,Z,-1.04217529296875
1668546462.676908,D,X,0.05615234375
1668546462.676908,D,Y,0.01373291015625
1668546462.676908,D,Z,-0.9405517578125
1668546462.6779,D,X,0.07568359375
1668546462.6779,D,Y,-0.04913330078125
1668546462.6779,D,Z,-0.92742919921875
1668546462.678892,D,X,0.0830078125
1668546462.678892,D,Y,-0.0970458984375
1668546462.678892,D,Z,-0.90576171875
1668546462.679884,D,X,0.087890625
1668546462.679884,D,Y,-0.1251220703125
1668546462.679884,D,Z,-0.87158203125
1668546462.680876,D,X,0.0927734375
1668546462.680876,D,Y,-0.12786865234375
1668546462.680876,D,Z,-0.81207275390625
1668546462.681868,D,X,0.09765625
1668546462.681868,D,Y,-0.1068115234375
1668546462.681868,D,Z,-0.736083984375
1668546462.68286,D,X,0.10589599609375
1668546462.68286,D,Y,-0.07781982421875
1668546462.68286,D,Z,-0.72418212890625
1668546462.679776,A,X,0.03448486328125
1668546462.679776,A,Y,0.20660400390625
1668546462.679776,A,Z,-1.32171630859375
1668546462.680776,A,X,0.03662109375
1668546462.680776,A,Y,0.21820068359375
1668546462.680776,A,Z,-1.35528564453125
1668546462.681776,A,X,0.042724609375
1668546462.681776,A,Y,0.20294189453125
1668546462.681776,A,Z,-1.34918212890625
1668546462.682776,A,X,0.0579833984375
1668546462.682776,A,Y,0.1544189453125
1668546462.682776,A,Z,-1.317138671875
1668546462.683776,A,X,0.078125
1668546462.683776,A,Y,0.0830078125
1668546462.683776,A,Z,-1.214599609375
1668546462.684776,A,X,0.0787353515625
1668546462.684776,A,Y,0.02288818359375
1668546462.684776,A,Z,-1.07635498046875
1668546462.685776,A,X,0.04669189453125
1668546462.685776,A,Y,-0.01617431640625
1668546462.685776,A,Z,-0.94757080078125
1668546462.681843,B,X,0.12908935546875
1668546462.681843,B,Y,0.21697998046875
1668546462.681843,B,Z,-1.0137939453125
1668546462.682841,B,X,0.101318359375
1668546462.682841,B,Y,0.16845703125
1668546462.682841,B,Z,-1.0040283203125
1668546462.683839,B,X,0.05950927734375
1668546462.683839,B,Y,0.09674072265625
1668546462.683839,B,Z,-0.96038818359375
1668546462.684837,B,X,0.01251220703125
1668546462.684837,B,Y,0.0445556640625
1668546462.684837,B,Z,-0.9063720703125
1668546462.685835,B,X,-0.01617431640625
1668546462.685835,B,Y,0.001220703125
1668546462.685835,B,Z,-0.84136962890625
1668546462.686833,B,X,-0.03387451171875
1668546462.686833,B,Y,-0.02685546875
1668546462.686833,B,Z,-0.8111572265625
1668546462.687831,B,X,-0.03875732421875
1668546462.687831,B,Y,-0.04119873046875
1668546462.687831,B,Z,-0.8172607421875
1668546462.683851,D,X,0.1092529296875
1668546462.683851,D,Y,-0.03753662109375
1668546462.683851,D,Z,-0.75347900390625
1668546462.684843,D,X,0.09613037109375
1668546462.684843,D,Y,-0.00213623046875
1668546462.684843,D,Z,-0.77423095703125
1668546462.685835,D,X,0.05615234375
1668546462.685835,D,Y,0.02838134765625
1668546462.685835,D,Z,-0.84869384765625
1668546462.686827,D,X,0.00091552734375
1668546462.686827,D,Y,0.0531005859375
1668546462.686827,D,Z,-0.9515380859375
1668546462.687819,D,X,-0.0653076171875
